Loan_ID,Loan_Amount,Loan_Term,Annual_Income,Credit_Score,Employment_Length,Loan_Status,Loan_Issue_Date
LN08441,15345,24,167784,445,25,Approved,2020-12-13
LN08442,36953,12,49105,752,10,Approved,2020-04-11
LN08443,32819,24,127083,692,4,Approved,2013-01-24
LN08444,48779,48,50382,609,23,Approved,2016-12-07
LN08445,17885,48,107892,791,6,Approved,2011-11-08
LN08446,27708,48,39589,729,18,Approved,2018-05-13
LN08447,1048,48,190673,300,6,Approved,2013-06-17
LN08448,20950,12,140829,340,9,Approved,2020-12-08
LN08449,16173,24,109452,511,7,Approved,2019-02-27
LN08450,34737,48,191747,632,20,Approved,2018-07-15
LN08451,29036,12,185438,745,26,Approved,2017-03-23
LN08452,48321,24,154923,603,20,Approved,2018-05-19
LN08453,6820,12,158654,453,29,Approved,2023-01-22
LN08454,15292,48,191663,822,13,Approved,2016-04-25
LN08455,4052,36,156579,324,26,Approved,2020-03-24
LN08456,45377,12,157006,324,0,Default,2012-12-17
LN08457,24781,48,61971,405,12,Approved,2013-05-12
LN08458,3302,60,24659,418,23,Default,2014-01-20
LN08459,3283,24,24398,407,28,Approved,2015-03-17
LN08460,49153,48,26242,629,5,Approved,2018-03-21
LN08461,43567,60,179692,479,5,Approved,2011-02-26
LN08462,16620,12,161868,430,20,Approved,2018-07-18
LN08463,31461,12,198217,467,4,Default,2015-01-09
LN08464,21750,60,150014,522,29,Default,2016-10-26
LN08465,33890,60,198615,768,2,Approved,2024-08-05
LN08466,24183,24,71175,577,11,Approved,2021-04-09
LN08467,10472,12,188347,489,14,Approved,2011-02-01
LN08468,4727,60,33937,830,2,Approved,2013-01-17
LN08469,47500,36,170641,825,15,Default,2018-02-23
LN08470,26523,36,32343,489,17,Default,2014-12-18
LN08471,31766,60,76875,517,8,Approved,2016-12-01
LN08472,38726,24,66803,598,7,Approved,2018-10-13
LN08473,1524,12,79937,610,10,Approved,2010-01-07
LN08474,10079,36,97069,535,2,Approved,2023-03-29
LN08475,9399,60,182204,467,4,Default,2010-04-09
LN08476,28370,60,182428,492,9,Approved,2014-01-30
LN08477,17532,48,35438,541,4,Approved,2017-07-09
LN08478,17821,60,177438,461,7,Approved,2021-07-27
LN08479,44162,24,99504,638,5,Default,2024-11-27
LN08480,4749,36,37490,754,22,Approved,2024-03-13
LN08481,12353,48,170245,434,20,Approved,2021-04-06
LN08482,47777,36,161448,492,15,Approved,2023-03-08
LN08483,29477,36,86254,701,11,Approved,2018-10-21
LN08484,25570,24,125380,691,16,Approved,2016-05-04
LN08485,21837,60,56763,341,7,Approved,2016-08-08
LN08486,12437,24,85841,392,3,Approved,2014-02-02
LN08487,39104,60,61347,514,20,Approved,2012-09-14
LN08488,5551,48,61684,648,16,Approved,2024-02-16
LN08489,3823,24,50711,812,2,Approved,2022-08-03
LN08490,13916,24,34177,634,17,Approved,2015-08-14
LN08491,16167,12,197042,698,15,Approved,2022-06-22
LN08492,42445,24,175642,463,27,Approved,2018-04-23
LN08493,48636,12,186436,405,1,Default,2016-01-27
LN08494,9391,60,198681,531,12,Approved,2017-10-27
LN08495,13658,60,169891,832,0,Approved,2019-07-04
LN08496,30685,60,145220,476,21,Approved,2011-08-31
LN08497,24380,12,51391,593,23,Approved,2017-02-08
LN08498,43431,60,35788,564,2,Approved,2013-07-20
LN08499,29919,36,71055,819,0,Default,2016-11-18
LN08500,3311,24,134187,569,29,Approved,2016-07-22
LN08501,40993,12,138071,511,25,Default,2018-01-29
LN08502,45333,60,174637,462,1,Default,2015-03-25
LN08503,44038,36,150101,352,18,Approved,2016-10-08
LN08504,14560,24,106462,532,21,Approved,2012-05-19
LN08505,49733,24,33376,737,29,Approved,2017-05-01
LN08506,39553,60,172947,817,2,Approved,2010-09-09
LN08507,26993,36,67606,343,24,Approved,2020-09-01
LN08508,31492,12,98393,815,27,Default,2010-04-09
LN08509,21981,60,82996,391,0,Default,2013-08-05
LN08510,25143,24,21283,737,22,Approved,2023-04-21
LN08511,13067,24,100456,636,25,Approved,2022-11-09
LN08512,24916,24,85783,593,23,Approved,2020-07-30
LN08513,42508,60,116382,563,8,Approved,2024-02-25
LN08514,47421,48,92178,404,7,Approved,2011-08-08
LN08515,4815,48,37365,523,4,Approved,2024-07-19
LN08516,32836,48,132255,718,0,Approved,2012-11-05
LN08517,38477,36,169021,414,14,Approved,2021-07-06
LN08518,38275,60,136829,534,16,Approved,2021-06-14
LN08519,40343,24,184575,573,29,Approved,2016-08-11
LN08520,5773,36,146267,529,14,Approved,2011-10-19
LN08521,13446,48,96387,333,7,Default,2013-10-01
LN08522,31733,12,99942,687,22,Default,2019-08-19
LN08523,11464,36,166000,800,20,Approved,2019-02-23
LN08524,49632,36,167904,761,25,Approved,2023-09-08
LN08525,22576,60,158606,748,2,Approved,2017-01-21
LN08526,4320,36,152907,513,8,Approved,2018-07-14
LN08527,11750,60,90251,345,19,Approved,2011-02-12
LN08528,38466,12,184453,704,13,Approved,2015-05-29
LN08529,27572,24,74780,632,5,Default,2013-08-04
LN08530,18948,24,86412,539,26,Approved,2018-06-06
LN08531,39826,48,160397,553,19,Approved,2010-10-03
LN08532,24515,48,180518,527,24,Approved,2018-01-16
LN08533,28867,12,118975,465,3,Approved,2022-03-20
LN08534,1726,24,149788,810,29,Approved,2024-01-21
LN08535,26820,48,80662,689,23,Approved,2023-10-03
LN08536,7697,36,118664,722,26,Approved,2017-12-25
LN08537,45678,60,100249,710,11,Approved,2023-02-06
LN08538,43025,48,76525,746,27,Approved,2022-11-11
LN08539,13963,12,161656,702,2,Approved,2018-04-16
LN08540,2081,24,154973,396,23,Approved,2012-01-05
LN08541,21269,12,133094,678,26,Approved,2010-05-16
LN08542,11776,60,76203,485,2,Approved,2014-10-20
LN08543,32816,60,107597,543,29,Approved,2014-11-21
LN08544,15196,12,22090,802,26,Approved,2018-01-08
LN08545,43112,48,177924,587,20,Approved,2022-05-13
LN08546,16958,48,42454,668,16,Approved,2010-01-24
LN08547,24369,24,75084,364,5,Approved,2013-06-18
LN08548,12689,24,117103,461,14,Approved,2020-03-08
LN08549,18331,36,184895,717,10,Approved,2017-01-04
LN08550,38528,36,183079,780,17,Approved,2023-12-28
LN08551,14436,24,124560,568,27,Approved,2016-07-05
LN08552,1066,36,165213,489,2,Approved,2020-02-12
LN08553,31725,12,32746,705,26,Approved,2019-09-13
LN08554,26212,48,23347,788,16,Default,2024-12-30
LN08555,34332,36,160433,611,10,Approved,2011-04-03
LN08556,26401,36,131972,393,5,Approved,2017-08-21
LN08557,14393,12,24101,689,4,Default,2021-06-04
LN08558,4670,60,125811,846,9,Approved,2018-07-31
LN08559,26601,24,68095,710,1,Approved,2019-11-28
LN08560,3251,12,192525,511,14,Approved,2016-02-01
LN08561,46717,60,121483,668,10,Default,2015-05-06
LN08562,34572,12,183740,467,23,Approved,2016-10-30
LN08563,28027,48,140902,313,24,Default,2014-07-29
LN08564,32846,12,37747,506,13,Approved,2013-03-03
LN08565,22015,12,166081,342,13,Approved,2018-03-04
LN08566,10583,48,109187,741,2,Approved,2021-01-30
LN08567,24104,24,152128,814,27,Approved,2011-06-08
LN08568,13224,60,183982,694,21,Approved,2023-11-13
LN08569,39784,36,172287,537,21,Approved,2019-08-26
LN08570,31836,24,50375,830,15,Default,2015-06-01
LN08571,30299,12,161148,703,13,Approved,2012-06-17
LN08572,14036,36,136612,513,9,Default,2010-04-10
LN08573,20933,48,130541,673,21,Approved,2019-12-06
LN08574,13392,24,186321,431,7,Approved,2017-09-24
LN08575,8938,60,60664,308,11,Approved,2014-08-04
LN08576,5141,24,58779,452,4,Approved,2021-09-19
LN08577,24350,24,79312,730,25,Approved,2013-03-16
LN08578,10546,36,199170,782,25,Approved,2021-12-23
LN08579,6335,48,31414,604,12,Approved,2016-06-04
LN08580,6077,48,187990,583,23,Approved,2016-05-16
LN08581,47015,24,166948,771,11,Default,2022-04-10
LN08582,6611,48,143938,489,2,Approved,2010-08-13
LN08583,41857,36,29198,827,22,Approved,2022-04-21
LN08584,36660,36,113302,811,16,Approved,2021-02-02
LN08585,6577,60,119524,642,19,Approved,2013-12-11
LN08586,21002,48,188501,729,4,Approved,2023-07-22
LN08587,40451,60,123170,333,22,Approved,2010-06-04
LN08588,35275,12,143393,770,29,Approved,2022-12-31
LN08589,29647,36,136305,693,5,Approved,2012-12-05
LN08590,35831,24,140759,794,12,Approved,2023-02-28
LN08591,35768,36,90148,812,5,Approved,2021-11-02
LN08592,31962,12,128169,621,12,Approved,2010-10-29
LN08593,49334,24,51528,414,14,Default,2024-03-29
LN08594,30583,48,161355,513,1,Approved,2018-10-21
LN08595,2294,48,156025,444,10,Approved,2017-03-02
LN08596,16096,36,145728,477,15,Approved,2024-12-13
LN08597,37833,24,106234,659,17,Approved,2011-03-03
LN08598,47858,24,79121,584,1,Default,2022-07-07
LN08599,28328,60,190891,544,9,Approved,2024-05-29
LN08600,25398,12,42016,505,12,Approved,2013-12-08
LN08601,18706,48,164320,641,27,Approved,2012-12-03
LN08602,23340,36,140184,659,7,Approved,2023-09-10
LN08603,19825,24,168348,798,6,Approved,2017-12-17
LN08604,18482,48,116544,440,15,Approved,2024-03-29
LN08605,10318,36,168427,521,16,Approved,2016-09-08
LN08606,42256,48,199348,688,8,Default,2020-10-16
LN08607,45009,36,78451,629,26,Approved,2021-12-22
LN08608,44185,48,41529,692,26,Approved,2015-04-24
LN08609,16574,60,187086,657,7,Default,2018-02-20
LN08610,49070,12,140542,693,28,Approved,2023-07-25
LN08611,15650,48,40096,339,24,Approved,2021-01-13
LN08612,47118,12,115653,572,19,Approved,2020-05-15
LN08613,29930,48,197805,719,4,Default,2024-12-21
LN08614,21171,24,23417,369,26,Approved,2012-01-08
LN08615,35864,60,91981,757,4,Default,2015-09-27
LN08616,12801,60,90953,533,26,Approved,2024-12-22
LN08617,23372,12,35494,496,24,Approved,2012-01-11
LN08618,17559,24,131670,808,23,Approved,2015-02-27
LN08619,33334,36,138839,835,12,Approved,2012-08-02
LN08620,40937,60,164374,446,15,Approved,2020-05-09
LN08621,14288,24,75669,758,25,Approved,2014-09-24
LN08622,23398,24,187499,366,21,Default,2013-08-28
LN08623,11694,12,78263,329,26,Approved,2017-03-14
LN08624,13191,24,60274,406,25,Approved,2020-12-16
LN08625,19051,24,139240,689,10,Default,2023-11-29
LN08626,11737,36,179875,705,14,Approved,2014-04-06
LN08627,26251,12,180236,420,25,Approved,2019-12-10
LN08628,6147,12,58441,310,16,Approved,2021-11-07
LN08629,20643,24,83327,646,14,Approved,2023-04-03
LN08630,39967,36,120461,552,22,Approved,2023-05-13
LN08631,34314,48,119099,418,24,Default,2023-04-23
LN08632,38999,60,96925,819,11,Approved,2011-12-12
LN08633,41733,12,71035,514,3,Approved,2014-12-23
LN08634,19467,36,129863,379,3,Approved,2012-10-30
LN08635,35808,36,33490,718,20,Approved,2013-09-22
LN08636,2752,24,26044,588,15,Default,2017-05-14
LN08637,2849,60,192841,533,14,Approved,2019-04-10
LN08638,3642,12,47509,560,7,Default,2015-10-29
LN08639,2600,48,47844,321,26,Default,2015-09-27
LN08640,47719,24,82212,377,20,Approved,2010-04-01
LN08641,21786,12,172676,313,19,Approved,2014-07-27
LN08642,45565,12,178632,447,7,Approved,2023-02-13
LN08643,21183,36,152278,329,10,Approved,2020-12-19
LN08644,2132,60,134587,737,20,Approved,2021-02-01
LN08645,39259,48,98632,829,23,Default,2015-10-25
LN08646,32076,60,180622,362,16,Approved,2018-08-23
LN08647,39563,36,72232,729,2,Approved,2010-09-20
LN08648,27691,48,55228,434,6,Approved,2022-04-24
LN08649,44299,48,105925,456,11,Approved,2013-06-11
LN08650,11931,24,57693,553,0,Approved,2023-12-15
LN08651,8633,48,104533,486,10,Approved,2010-08-04
LN08652,38777,12,120019,678,4,Approved,2024-12-17
LN08653,35881,60,107165,626,5,Approved,2013-04-12
LN08654,2044,60,54337,498,13,Approved,2012-06-21
LN08655,47691,24,37060,470,27,Approved,2014-04-02
LN08656,36199,48,193865,614,28,Approved,2018-01-13
LN08657,25363,36,186353,305,16,Approved,2015-01-07
LN08658,47694,12,192832,555,22,Approved,2016-06-25
LN08659,2582,24,68993,619,24,Approved,2015-02-18
LN08660,15374,48,99459,547,24,Approved,2015-09-24
LN08661,2308,36,185871,303,2,Approved,2019-05-30
LN08662,22301,48,127606,812,3,Approved,2023-08-14
LN08663,9793,24,135600,805,29,Approved,2012-06-22
LN08664,2620,36,25322,330,0,Approved,2024-04-25
LN08665,30883,36,190947,574,28,Approved,2022-03-01
LN08666,38534,36,58438,624,3,Default,2024-05-24
LN08667,38960,36,196221,476,13,Approved,2023-11-06
LN08668,40390,48,99369,586,20,Default,2017-10-30
LN08669,7093,36,38134,378,6,Approved,2016-07-02
LN08670,23259,48,27575,542,20,Approved,2013-02-15
LN08671,21655,36,96899,800,23,Approved,2013-01-08
LN08672,34005,36,108307,504,6,Approved,2022-11-10
LN08673,32629,24,114265,759,0,Approved,2022-09-27
LN08674,24610,48,186852,682,27,Default,2023-04-14
LN08675,22602,48,39812,632,1,Approved,2011-01-28
LN08676,21409,60,64522,465,22,Approved,2019-03-14
LN08677,12110,24,108383,460,2,Approved,2014-12-18
LN08678,7073,48,44932,305,17,Approved,2019-05-14
LN08679,36310,24,68966,504,10,Default,2022-12-12
LN08680,16282,24,65580,831,11,Approved,2023-11-24
LN08681,11195,24,191162,399,13,Approved,2022-09-05
LN08682,2537,12,128113,344,8,Default,2020-05-11
LN08683,18138,48,46199,756,27,Approved,2011-06-10
LN08684,45328,24,123528,526,9,Approved,2016-11-23
LN08685,47202,12,164909,614,12,Approved,2021-02-10
LN08686,41164,12,195231,351,23,Approved,2023-04-15
LN08687,25207,36,32688,445,23,Approved,2010-10-18
LN08688,21619,36,160859,580,2,Approved,2020-02-21
LN08689,25845,48,185829,422,26,Approved,2019-11-15
LN08690,25310,36,110640,770,25,Approved,2014-09-07
LN08691,38899,48,80539,596,8,Default,2024-10-25
LN08692,31562,12,151135,811,23,Approved,2018-09-03
LN08693,29036,12,97688,801,27,Default,2011-05-08
LN08694,9697,48,104732,501,1,Approved,2013-12-09
LN08695,18513,36,194853,714,22,Approved,2020-04-10
LN08696,44039,36,166031,721,7,Approved,2012-05-17
LN08697,4145,48,182352,819,27,Approved,2020-06-12
LN08698,28818,60,195330,372,6,Approved,2022-06-24
LN08699,31544,36,178539,644,8,Approved,2011-05-11
LN08700,14100,24,167128,326,12,Approved,2010-01-26
LN08701,21104,36,23135,468,6,Approved,2012-02-05
LN08702,5067,60,37564,508,27,Approved,2018-04-15
LN08703,37963,12,83258,842,6,Approved,2019-06-12
LN08704,31728,12,123813,844,0,Approved,2019-05-24
LN08705,33317,12,47462,609,1,Approved,2016-09-09
LN08706,32416,36,76682,479,29,Approved,2024-04-25
LN08707,43012,12,22728,737,20,Approved,2020-10-25
LN08708,41049,60,158703,776,28,Default,2015-03-18
LN08709,3509,60,161956,694,28,Approved,2023-07-17
LN08710,22400,36,44974,841,26,Approved,2019-02-12
LN08711,49270,24,135092,356,29,Approved,2010-11-30
LN08712,7533,36,121177,473,16,Approved,2013-11-28
LN08713,15670,12,133795,625,27,Default,2014-01-05
LN08714,4932,36,187108,621,9,Approved,2024-08-25
LN08715,48363,60,104614,482,14,Default,2016-01-05
LN08716,46809,36,161346,534,15,Approved,2019-11-27
LN08717,39328,36,169923,485,22,Approved,2011-07-26
LN08718,37784,24,81816,565,20,Approved,2012-03-12
LN08719,24723,60,68526,628,12,Approved,2013-04-03
LN08720,1719,48,73467,664,20,Approved,2010-07-14
LN08721,1074,48,136609,323,7,Approved,2022-07-15
LN08722,27498,60,144420,560,8,Approved,2010-05-07
LN08723,32345,48,99430,654,25,Approved,2021-10-30
LN08724,21541,12,46965,495,0,Approved,2017-10-05
LN08725,46929,48,181630,789,25,Approved,2019-01-08
LN08726,35917,12,79807,632,3,Approved,2017-02-24
LN08727,27028,60,72520,620,26,Approved,2022-09-26
LN08728,30545,48,195017,746,17,Default,2014-06-10
LN08729,15033,48,150030,676,29,Approved,2021-08-21
LN08730,32673,12,118983,502,24,Approved,2022-11-13
LN08731,31974,12,142194,389,24,Approved,2020-03-21
LN08732,24097,36,102667,476,0,Default,2018-04-16
LN08733,37975,24,168777,331,2,Approved,2016-07-24
LN08734,28608,48,149335,542,9,Approved,2016-09-18
LN08735,24525,24,199782,369,23,Approved,2012-03-20
LN08736,16043,24,65110,370,1,Approved,2010-08-13
LN08737,42846,48,151032,457,17,Approved,2022-01-17
LN08738,12725,12,24789,848,1,Approved,2018-07-15
LN08739,37704,36,20533,625,12,Default,2010-08-08
LN08740,43075,60,70970,334,20,Approved,2015-10-27
LN08741,38383,48,48776,779,29,Approved,2015-07-19
LN08742,30483,48,199374,759,8,Approved,2020-08-27
LN08743,8265,60,38725,715,22,Approved,2010-10-05
LN08744,23763,24,84367,718,28,Default,2011-06-13
LN08745,11116,36,92230,810,22,Approved,2024-04-13
LN08746,16733,24,90542,667,1,Approved,2011-04-26
LN08747,47660,60,112534,506,1,Default,2018-09-09
LN08748,26502,60,122849,660,4,Approved,2017-10-12
LN08749,38420,36,193500,735,27,Approved,2023-01-27
LN08750,44241,60,115623,569,13,Approved,2024-03-18
LN08751,10247,60,123211,532,22,Approved,2015-06-06
LN08752,24840,36,24485,405,22,Approved,2017-08-08
LN08753,22058,48,86771,317,24,Approved,2014-09-11
LN08754,35929,24,194746,794,2,Approved,2013-03-27
LN08755,19635,48,117519,559,13,Approved,2022-09-23
LN08756,26628,48,86681,784,0,Approved,2015-09-29
LN08757,32362,24,174876,612,8,Approved,2014-12-25
LN08758,21953,48,198316,401,15,Approved,2017-09-04
LN08759,20128,36,21475,836,16,Approved,2015-10-15
LN08760,48356,24,146803,479,7,Approved,2024-08-29
LN08761,13061,12,72073,809,29,Default,2017-04-27
LN08762,7041,48,30047,776,14,Default,2018-03-06
LN08763,13673,60,146104,699,29,Approved,2024-09-20
LN08764,22059,24,115957,649,20,Approved,2011-02-20
LN08765,35328,12,113491,514,7,Approved,2018-08-27
LN08766,45722,60,107599,682,6,Approved,2017-01-13
LN08767,18548,12,68444,423,8,Approved,2020-11-26
LN08768,16078,48,172871,591,1,Approved,2016-12-21
LN08769,6419,60,106858,627,24,Default,2016-09-14
LN08770,36490,48,131897,397,9,Default,2020-05-02
LN08771,11550,60,195311,599,4,Approved,2017-02-26
LN08772,31337,24,123351,329,15,Approved,2014-08-14
LN08773,2468,36,77895,373,20,Approved,2012-04-18
LN08774,25309,36,128500,471,0,Approved,2012-07-20
LN08775,1808,12,192015,383,5,Approved,2016-04-28
LN08776,25747,60,82559,589,9,Approved,2022-06-12
LN08777,7719,48,175075,384,9,Approved,2023-08-13
LN08778,17363,24,173573,553,25,Approved,2015-09-11
LN08779,29718,24,51092,818,25,Approved,2020-10-22
LN08780,29801,24,49768,751,18,Default,2021-05-27
LN08781,44359,36,54604,606,12,Approved,2010-03-24
LN08782,38841,48,107824,483,25,Approved,2012-02-09
LN08783,9012,24,66760,613,18,Approved,2012-03-21
LN08784,19029,24,26476,640,2,Approved,2011-04-16
LN08785,47660,12,149416,526,12,Approved,2019-12-03
LN08786,42017,60,118138,563,3,Approved,2024-01-11
LN08787,48915,60,127620,749,24,Approved,2018-11-20
LN08788,1767,60,136070,550,28,Approved,2024-04-21
LN08789,4895,12,95498,707,7,Approved,2016-01-05
LN08790,43968,36,48439,469,11,Default,2010-05-02
LN08791,41097,12,23400,431,21,Approved,2015-03-06
LN08792,16332,24,109976,345,23,Approved,2016-12-29
LN08793,15621,48,149418,649,23,Approved,2015-04-18
LN08794,12334,24,44610,398,16,Approved,2023-02-06
LN08795,19174,24,71356,336,24,Approved,2013-11-11
LN08796,34653,48,180647,737,0,Approved,2022-09-03
LN08797,41502,60,39728,374,26,Approved,2010-11-13
LN08798,37674,12,137702,357,1,Default,2021-08-15
LN08799,38260,36,49067,318,8,Approved,2011-05-20
LN08800,43498,24,65262,701,22,Approved,2017-09-26
LN08801,3073,24,21628,487,25,Approved,2015-02-26
LN08802,7269,36,125068,438,0,Approved,2016-12-17
LN08803,18194,12,95057,442,18,Approved,2023-09-20
LN08804,27811,24,124049,407,29,Approved,2019-08-10
LN08805,7841,36,176452,520,16,Approved,2011-03-09
LN08806,44723,24,79853,444,4,Approved,2011-08-15
LN08807,35800,60,179995,809,14,Approved,2017-07-07
LN08808,10699,60,54058,675,19,Approved,2011-08-24
LN08809,46505,24,76162,304,23,Approved,2019-07-12
LN08810,11762,24,114416,687,24,Approved,2019-12-10
LN08811,40897,60,170042,462,11,Approved,2015-07-17
LN08812,42556,24,58891,664,3,Approved,2018-08-20
LN08813,3147,12,156002,716,14,Approved,2016-09-18
LN08814,34383,12,186390,808,2,Approved,2013-02-21
LN08815,34715,48,70107,320,13,Approved,2021-12-08
LN08816,39445,12,81953,816,3,Default,2011-10-21
LN08817,41634,24,128433,496,18,Approved,2013-01-19
LN08818,3013,24,69108,644,5,Approved,2012-09-22
LN08819,21081,36,52574,629,16,Approved,2024-06-09
LN08820,17874,12,125287,677,17,Approved,2018-02-11
LN08821,38755,60,160929,510,7,Approved,2010-12-27
LN08822,9733,60,174585,459,18,Approved,2020-05-12
LN08823,10479,48,120434,653,19,Approved,2016-03-12
LN08824,10825,36,43593,539,11,Approved,2014-09-05
LN08825,22304,60,108219,378,16,Approved,2021-01-03
LN08826,36694,48,122044,451,18,Approved,2021-09-13
LN08827,41050,12,169956,816,0,Approved,2013-03-25
LN08828,16635,36,78986,682,10,Approved,2019-12-21
LN08829,49615,36,156379,651,9,Approved,2012-11-20
LN08830,21760,24,32904,500,15,Approved,2022-12-19
LN08831,10490,12,125071,432,4,Approved,2020-09-03
LN08832,22252,36,114714,468,16,Approved,2016-03-25
LN08833,40754,48,164654,690,27,Approved,2021-07-13
LN08834,7862,60,77965,684,8,Approved,2022-06-21
LN08835,45927,12,121448,397,22,Approved,2019-11-05
LN08836,5423,12,159097,676,26,Approved,2024-11-03
LN08837,11450,36,192686,639,7,Approved,2010-11-18
LN08838,41927,36,195016,830,24,Default,2017-12-29
LN08839,35841,36,104724,431,9,Approved,2024-07-21
LN08840,23554,48,27604,509,7,Approved,2016-10-08
LN08841,32826,24,178362,304,2,Approved,2020-10-12
LN08842,43879,36,27871,676,22,Approved,2021-09-18
